RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
10,Bomen (deel 2),Trees (part 2),https://maps.amsterdam.nl/open_geodata/?k=255,https://maps.amsterdam.nl/bomen,BOMEN_2,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The layer describes individual trees and the dataset contains only point features, indicating a point-based dataset. | Entity: Point layer of individual trees; each point represents a distinct real-world object/asset, not a measurement, event, or numeric magnitude. The tree falls under the PointDS branch and fits the ObjectDS rule.","The layer describes individual trees and the dataset contains only point features, indicating a point-based dataset.","Point layer of individual trees; each point represents a distinct real-world object/asset, not a measurement, event, or numeric magnitude. The tree falls under the PointDS branch and fits the ObjectDS rule.",Branch A Q4: point represents a distinct real-world object/place/facility -> ObjectDS,,0.985,0.99,0.98,V3_NEWDATA_gpt
11,Bomen (deel 3),Trees (part 3),https://maps.amsterdam.nl/open_geodata/?k=256,https://maps.amsterdam.nl/bomen,BOMEN_3,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The layer represents individual trees (Bomen) and the dataset contains 70,000 point features, which indicates point locations rather than lines or regions. | Entity: The layer maps individual trees as identifiable real-world assets/objects (species, planting year, owner/manager, tree number). The numeric fields are attributes of each tree, not the main phenomenon. Decisive rule: PointDS branch Q4 A -> ObjectDS.","The layer represents individual trees (Bomen) and the dataset contains 70,000 point features, which indicates point locations rather than lines or regions.","The layer maps individual trees as identifiable real-world assets/objects (species, planting year, owner/manager, tree number). The numeric fields are attributes of each tree, not the main phenomenon. Decisive rule: PointDS branch Q4 A -> ObjectDS.","PointDS branch, Q4 A (distinct real-world objects/facilities/assets)",,0.985,0.99,0.98,V3_NEWDATA_gpt
12,Bomen (deel 4),Trees (part 4),https://maps.amsterdam.nl/open_geodata/?k=257,https://maps.amsterdam.nl/bomen,BOMEN_4,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The layer represents individual trees, and the dataset contains only point features (49431 points), so it is a point dataset. | Entity: The layer maps individual trees as identifiable real-world objects, with attributes like species, planting year, owner, and manager. The numeric fields are object attributes, not the main phenomenon, so the PointDS branch resolves to ObjectDS.","The layer represents individual trees, and the dataset contains only point features (49431 points), so it is a point dataset.","The layer maps individual trees as identifiable real-world objects, with attributes like species, planting year, owner, and manager. The numeric fields are object attributes, not the main phenomenon, so the PointDS branch resolves to ObjectDS.","Branch A PointDS, Q4 A -> ObjectDS",,0.985,0.99,0.98,V3_NEWDATA_gpt
13,Buurtcompost,Neighborhood compost,https://maps.amsterdam.nl/open_geodata/?k=228,https://maps.amsterdam.nl/buurtcompost,BUURTCOMPOST,PointDS,ObjectDS,Compost maken met de buurt,"Composteren

Op deze kaart staan lokale initiatieven verzameld die gfe inzamelen en daar compost van maken. De gemeente Amsterdam gaat de komende jaren in meer wijken het gfe apart inzamelen. En Amsterdammers voorlichten over het belang van composteren. Dit is onderdeel van de Voedselstrategie van de gemeente Amsterdam.
Zie voor meer informatie de factsheet over composteren in Amsterdam: Composteren in Amsterdam


Voedselinitiatieven

Met de Voedselstrategie zet Amsterdam de komende jaren in op een gezond, eerlijk, duurzaam en betaalbaar lokaal voedselsysteem, waarbij alle Amsterdammers voordeel hebben van de verandering. Dit wordt samen gedaan met initiatiefnemers, (kennis)instituten, overheden, boeren en bedrijven. Op deze kaart zijn sociale voedselinitiatieven en stadslandbouw initiatieven vermeld: maps.amsterdam.nl/voedselinitiatieven

Zie voor meer informatie over de Voedselstrategie: Volg het beleid: Voedselstrategie Amsterdam.

U kunt aan de opbouw van deze kaart meewerken. Kent u compostinitiatieven die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op via onderstaand e-mailadres.",https://maps.amsterdam.nl/buurtcompost,PointDS,ObjectDS,"Geometry: The layer represents local compost initiatives mapped as individual locations, and all 86 features are points. This is a point-based dataset, not regions or lines. | Entity: The layer maps distinct neighborhood compost initiatives at specific addresses/places, so the points represent identifiable real-world objects rather than measurements or events. Numeric fields like number of residents and start year are just attributes of those objects.","The layer represents local compost initiatives mapped as individual locations, and all 86 features are points. This is a point-based dataset, not regions or lines.","The layer maps distinct neighborhood compost initiatives at specific addresses/places, so the points represent identifiable real-world objects rather than measurements or events. Numeric fields like number of residents and start year are just attributes of those objects.",Point branch Q4A -> ObjectDS,,0.9450000000000001,0.99,0.9,V3_NEWDATA_gpt
14,Cameragebieden,Camera areas,https://maps.amsterdam.nl/open_geodata/?k=149,https://maps.amsterdam.nl/overlast,CAMERAGEBIEDEN,PlainVectorRegion,PatchDS,Veiligheid en overlast,De gebieden op deze kaart zijn via webservices (WFS) afkomstig van het Dataplatform van de Gemeente Amsterdam: https://api.data.amsterdam.nl/v1/wfs/overlastgebieden/,https://maps.amsterdam.nl/overlast,PlainVectorRegion,PatchDS,"Geometry: The layer contains area polygons for camera areas, but they do not form a complete partition of Amsterdam; topology hints show low shared boundaries and low fill ratios, which support isolated regions rather than a tessellation. | Entity: The layer shows named overlastgebieden/camera areas: bounded zones where a condition or policy applies, not reporting units, full coverage classes, contours, or point measures. The decisive branch is the PlainVectorRegion PatchDS check for selected bounded applicability/phenomenon areas.","The layer contains area polygons for camera areas, but they do not form a complete partition of Amsterdam; topology hints show low shared boundaries and low fill ratios, which support isolated regions rather than a tessellation.","The layer shows named overlastgebieden/camera areas: bounded zones where a condition or policy applies, not reporting units, full coverage classes, contours, or point measures. The decisive branch is the PlainVectorRegion PatchDS check for selected bounded applicability/phenomenon areas.",Region Q9 PatchDS,,0.9199999999999999,0.96,0.88,V3_NEWDATA_gpt
15,Canadese populieren,Canadian poplars,https://maps.amsterdam.nl/open_geodata/?k=232,https://maps.amsterdam.nl/canadese_populieren,CANADESE_POPULIEREN,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"Geometry: The layer represents individual trees and the dataset contains only point features, which matches a point-based map layer. | Entity: The layer maps individual trees (Canadian poplars) as identifiable real-world objects, with attributes about species, status, and management actions. Numeric tree numbers and district names are just attributes, not the mapped phenomenon.","The layer represents individual trees and the dataset contains only point features, which matches a point-based map layer.","The layer maps individual trees (Canadian poplars) as identifiable real-world objects, with attributes about species, status, and management actions. Numeric tree numbers and district names are just attributes, not the mapped phenomenon.",PointDS branch Q4A -> ObjectDS (distinct countable real-world things/facilities/assets),,0.98,0.99,0.97,V3_NEWDATA_gpt
16,Sensoren Crowd Monitoring Systeem Amsterdam,Sensors Crowd Monitoring System Amsterdam,https://maps.amsterdam.nl/open_geodata/?k=264,https://maps.amsterdam.nl/cmsa,CROWDSENSOREN,PointDS,ObjectDS,Sensoren Crowd Monitoring Systeem Amsterdam,"Op deze kaart staan alle telsystemen van het Langzaam Verkeer Monitoringsysteem (Voorheen Crowd Monitoring Systeem) Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.
Telsystemen winnen informatie in over langzaam verkeer: voetgangers en fietsersstromen.

Meer informatie: https://data.amsterdam.nl/data/datasets/PnrmHN-YvSqjhw/langzaam-verkeer-monitoringsysteem-amsterdam-lvma/",https://maps.amsterdam.nl/cmsa,PointDS,ObjectDS,"Geometry: The layer maps sensor counting systems as individual objects, and all features are Point geometries, which clearly indicates a point dataset. | Entity: The layer maps discrete crowd-monitoring sensor/camera installations with object IDs and attributes; the points are identifiable devices, not sampled measurements or amounts. Decisive rule: PointDS branch Q4A -> ObjectDS.","The layer maps sensor counting systems as individual objects, and all features are Point geometries, which clearly indicates a point dataset.","The layer maps discrete crowd-monitoring sensor/camera installations with object IDs and attributes; the points are identifiable devices, not sampled measurements or amounts. Decisive rule: PointDS branch Q4A -> ObjectDS.","PointDS branch, Q4A ObjectDS",,0.965,0.99,0.94,V3_NEWDATA_gpt
17,Cultuurhistorische verkenningen,Cultural historic explorations,https://maps.amsterdam.nl/open_geodata/?k=126,https://maps.amsterdam.nl/cultuurhistorie,CULTUURHISTORIE_VERKENNINGEN,PlainVectorRegion,PatchDS,Cultuurhistorische waarden,"De geschiedenis van een gebied kan een inspiratiebron zijn voor de ontwikkeling van de stad. Op deze kaart zijn gebiedsgericht cultuurhistorische waarden en historische stedenbouwkundige ontwikkelingen in beeld gebracht.

Cultuurhistorische waarden per gebied
Bij cultuurhistorische waarden gaat het over sporen, objecten, patronen en structuren die zichtbaar of niet zichtbaar onderdeel uitmaken van onze leefomgeving en een beeld geven van een historische situatie of ontwikkeling. In veel gevallen bepalen deze cultuurhistorische waarden de identiteit van een plek of gebied. Ze dragen bij aan een aantrekkelijke woonomgeving en vestigingsklimaat en bieden aanknopingspunten voor toekomstige ontwikkelingen. Het is daarom van belang deze cultuurhistorische waarden te betrekken in de planvorming en mee te wegen in de besluitvorming over de inrichting van een gebied (via bijvoorbeeld een bestemmingsplan, stedenbouwkundig plan of herinrichtingsplan voor de openbare ruimte). 

Per gebied kan doorgeklikt worden naar meer informatie over de historisch stedenbouwkundige ontwikkeling van een gebied en de bovengrondse cultuurhistorische waarden. Deze informatie is afkomstig uit de Cultuurhistorische Verkenningen (CHV’s) die door Bureau Monumenten & Archeologie zijn gemaakt. De CHV’s zijn meestal gemaakt in het kader van de actualisatie van een bestemmingsplan. Dit verklaart waarom de CHV’s nog niet heel Amsterdam beslaan en waarom de grenzen niet altijd overeenkomen met de historische bouwperiodes waarin de stad zich ontwikkelde. 

Gebieden met beschermde status
Een aantal gebieden in Amsterdam is zodanig van cultuurhistorische waarde dat daaraan een beschermde status is toegekend: UNESCO Werelderfgoed en rijks en gemeentelijk beschermde stads- en dorpsgezichten. De begrenzing van deze beschermde gebieden is op deze kaart te vinden met daaraan gekoppeld meer informatie. 

Bovengronds en ondergronds
De kaart is dynamisch en wordt regelmatig aangevuld met nieuwe informatie over de bovengrondse cultuurhistorie van de stad. Voor ondergrondse cultuurhistorische waarden kunt u terecht op de archeologische kaart: http://maps.amsterdam.nl/archeologie.

Bron beelden: BMA, Beeldbank Stadsarchief Amsterdam of zoals vermeld in de rapportages die u kunt downloaden.",https://maps.amsterdam.nl/cultuurhistorie,PlainVectorRegion,PatchDS,"Geometry: The layer contains polygon areas for cultural-historical exploration zones, not points or lines. The map description says these are area-based CHV regions and they do not cover all of Amsterdam; the topology hints also suggest isolated, non-partitioned polygons rather than a full tessellation. | Entity: The layer maps culturally historic exploration areas and protected heritage zones: selected bounded areas where cultural-historical values and policies apply, not reporting units or exhaustive coverage. Object-like terms appear, but the map description emphasizes area-based heritage significance and protected areas, so PatchDS fits best.","The layer contains polygon areas for cultural-historical exploration zones, not points or lines. The map description says these are area-based CHV regions and they do not cover all of Amsterdam; the topology hints also suggest isolated, non-partitioned polygons rather than a full tessellation.","The layer maps culturally historic exploration areas and protected heritage zones: selected bounded areas where cultural-historical values and policies apply, not reporting units or exhaustive coverage. Object-like terms appear, but the map description emphasizes area-based heritage significance and protected areas, so PatchDS fits best.","PlainVectorRegion branch, Q9 PatchDS",,0.905,0.88,0.93,V3_NEWDATA_gpt
18,Duizendknoop,Knotweed,https://maps.amsterdam.nl/open_geodata/?k=247,https://maps.amsterdam.nl/duizendknoop,DUIZENDKNOOP,PointDS,ObjectDS,Japanse duizendknoop,"De Japanse duizendknoop is een woekerplant die veel schade veroorzaakt. Zijn wortels gaan dwars door beton, kademuren en straten. De plant is moeilijk te bestrijden. Daarom hebben we uw hulp hard nodig. Ziet u deze plant, meld het dan via: Gemeente website",https://maps.amsterdam.nl/duizendknoop,PointDS,ObjectDS,"Geometry: The layer maps knotweed observations/sightings, and all 717 features are points, indicating a point-based dataset rather than lines or regions. | Entity: The layer shows mapped point locations of Japanese knotweed observations/occurrences with species names and photos, so each point represents a distinct real-world occurrence/object rather than a measurement or route network. The numeric area field is just an attribute, not the main phenomenon.","The layer maps knotweed observations/sightings, and all 717 features are points, indicating a point-based dataset rather than lines or regions.","The layer shows mapped point locations of Japanese knotweed observations/occurrences with species names and photos, so each point represents a distinct real-world occurrence/object rather than a measurement or route network. The numeric area field is just an attribute, not the main phenomenon.","PointDS branch, Q4 A -> ObjectDS",,0.97,0.99,0.95,V3_NEWDATA_gpt
19,Ecopassages,Ecopassages,https://maps.amsterdam.nl/open_geodata/?k=63,https://maps.amsterdam.nl/ecopassages,ECOPASSAGES,PointDS,ObjectDS,Ecologische structuur (AES) en passages,"De ecologische structuur verbindt de groene gebieden met elkaar en vergroot daarmee het leefgebied voor dier- en plantensoorten. De Amsterdamse ecologische structuur betreft een netwerk van zowel grote als kleine `groene` en `blauwe` gebieden en maakt het verbindende groene netwerk binnen de stad en de verbinding met het omringende landschap zichtbaar en is essentieel voor de biodiversiteit.

Om het stelsel van groene verbindingen goed te laten functioneren is het van belang dat ecologische knelpunten worden opgelost. Op de kaart is de ecologische structuur en zijn de op te heffen barrières (knelpunten) in beeld gebracht. 

De Provincie Noord-Holland is bronhouder van de kaarten van het Natuurnetwerk Nederland (NNN), de vroegere EHS. Wijzigingen in deze dataset worden hier niet bijgehouden. Zie voor de laatste versie en de correcte begrenzing de kaarten van de Provincie: Kaarten Provincie Voor het kaartbeeld zijn de grenzen op deze kaart gegeneraliseerd.

Het ministerie van Economische Zaken is verantwoordelijk voor de begrenzing van Natura 2000-gebieden. Alle informatie is hier te vinden.

Voor meer informatie over de ecologische structuur van Amsterdam zie hier",https://maps.amsterdam.nl/ecopassages,PointDS,ObjectDS,"Geometry: The layer contains 351 Point features and describes ecopassages/barriers as specific locations on the map, so it is a point dataset. | Entity: The layer maps individual ecopassage/barrier locations and related structures (e.g., bridges, roads, underpasses, faunapassages) as discrete identifiable features, not sampled measurements or full network geometry. The decisive PointDS branch Q4 selects distinct real-world objects/assets.","The layer contains 351 Point features and describes ecopassages/barriers as specific locations on the map, so it is a point dataset.","The layer maps individual ecopassage/barrier locations and related structures (e.g., bridges, roads, underpasses, faunapassages) as discrete identifiable features, not sampled measurements or full network geometry. The decisive PointDS branch Q4 selects distinct real-world objects/assets.","Branch A, Point Q4 -> ObjectDS",,0.9550000000000001,0.99,0.92,V3_NEWDATA_gpt
